t, Reservoir1_Storage, t, Reservoir1_inflow, t, Reservoir2_Storage, t, Reservoir2_inflow, t, User1_Storage, t, myLink_flow, t, User_link_flow, 
6.636886, 0.000000e+00,6.636886, 0.000000e+00,6.636886, 2.367079e+01,6.636886, 0.000000e+00,6.636886, 6.636882e+00,6.636886, 0.000000e+00,6.636886, 1.000000e+00,
6.693073, 0.000000e+00,6.693073, 0.000000e+00,6.693073, 2.361460e+01,6.693073, 0.000000e+00,6.693073, 6.693068e+00,6.693073, 0.000000e+00,6.693073, 1.000000e+00,
6.749259, 0.000000e+00,6.749259, 0.000000e+00,6.749259, 2.355842e+01,6.749259, 0.000000e+00,6.749259, 6.749255e+00,6.749259, 0.000000e+00,6.749259, 1.000000e+00,
6.805446, 0.000000e+00,6.805446, 0.000000e+00,6.805446, 2.350223e+01,6.805446, 0.000000e+00,6.805446, 6.805441e+00,6.805446, 0.000000e+00,6.805446, 1.000000e+00,
6.861632, 0.000000e+00,6.861632, 0.000000e+00,6.861632, 2.344605e+01,6.861632, 0.000000e+00,6.861632, 6.861628e+00,6.861632, 0.000000e+00,6.861632, 1.000000e+00,
6.917819, 0.000000e+00,6.917819, 0.000000e+00,6.917819, 2.338986e+01,6.917819, 0.000000e+00,6.917819, 6.917814e+00,6.917819, 0.000000e+00,6.917819, 1.000000e+00,
6.974005, 0.000000e+00,6.974005, 0.000000e+00,6.974005, 2.333367e+01,6.974005, 0.000000e+00,6.974005, 6.974001e+00,6.974005, 0.000000e+00,6.974005, 1.000000e+00,
7.030192, 0.000000e+00,7.030192, 0.000000e+00,7.030192, 2.327749e+01,7.030192, 0.000000e+00,7.030192, 7.030187e+00,7.030192, 0.000000e+00,7.030192, 1.000000e+00,
7.086379, 0.000000e+00,7.086379, 0.000000e+00,7.086379, 2.322130e+01,7.086379, 0.000000e+00,7.086379, 7.086374e+00,7.086379, 0.000000e+00,7.086379, 1.000000e+00,
7.142565, 0.000000e+00,7.142565, 0.000000e+00,7.142565, 2.316511e+01,7.142565, 0.000000e+00,7.142565, 7.142560e+00,7.142565, 0.000000e+00,7.142565, 1.000000e+00,
7.198752, 0.000000e+00,7.198752, 0.000000e+00,7.198752, 2.310893e+01,7.198752, 0.000000e+00,7.198752, 7.198747e+00,7.198752, 0.000000e+00,7.198752, 1.000000e+00,
7.254938, 0.000000e+00,7.254938, 0.000000e+00,7.254938, 2.305274e+01,7.254938, 0.000000e+00,7.254938, 7.254933e+00,7.254938, 0.000000e+00,7.254938, 1.000000e+00,
7.311125, 0.000000e+00,7.311125, 0.000000e+00,7.311125, 2.299655e+01,7.311125, 0.000000e+00,7.311125, 7.311120e+00,7.311125, 0.000000e+00,7.311125, 1.000000e+00,
7.367311, 0.000000e+00,7.367311, 0.000000e+00,7.367311, 2.294037e+01,7.367311, 0.000000e+00,7.367311, 7.367307e+00,7.367311, 0.000000e+00,7.367311, 1.000000e+00,
7.423498, 0.000000e+00,7.423498, 0.000000e+00,7.423498, 2.288418e+01,7.423498, 0.000000e+00,7.423498, 7.423493e+00,7.423498, 0.000000e+00,7.423498, 1.000000e+00,
7.479684, 0.000000e+00,7.479684, 0.000000e+00,7.479684, 2.282799e+01,7.479684, 0.000000e+00,7.479684, 7.479680e+00,7.479684, 0.000000e+00,7.479684, 1.000000e+00,
7.535871, 0.000000e+00,7.535871, 0.000000e+00,7.535871, 2.277181e+01,7.535871, 0.000000e+00,7.535871, 7.535866e+00,7.535871, 0.000000e+00,7.535871, 1.000000e+00,
7.592058, 0.000000e+00,7.592058, 0.000000e+00,7.592058, 2.271562e+01,7.592058, 0.000000e+00,7.592058, 7.592053e+00,7.592058, 0.000000e+00,7.592058, 1.000000e+00,
7.648244, 0.000000e+00,7.648244, 0.000000e+00,7.648244, 2.265943e+01,7.648244, 0.000000e+00,7.648244, 7.648239e+00,7.648244, 0.000000e+00,7.648244, 1.000000e+00,
7.704431, 0.000000e+00,7.704431, 0.000000e+00,7.704431, 2.260325e+01,7.704431, 0.000000e+00,7.704431, 7.704426e+00,7.704431, 0.000000e+00,7.704431, 1.000000e+00,
7.760617, 0.000000e+00,7.760617, 0.000000e+00,7.760617, 2.254706e+01,7.760617, 0.000000e+00,7.760617, 7.760612e+00,7.760617, 0.000000e+00,7.760617, 1.000000e+00,
7.816804, 0.000000e+00,7.816804, 0.000000e+00,7.816804, 2.249087e+01,7.816804, 0.000000e+00,7.816804, 7.816799e+00,7.816804, 0.000000e+00,7.816804, 1.000000e+00,
7.872990, 0.000000e+00,7.872990, 0.000000e+00,7.872990, 2.243469e+01,7.872990, 0.000000e+00,7.872990, 7.872985e+00,7.872990, 0.000000e+00,7.872990, 1.000000e+00,
7.929177, 0.000000e+00,7.929177, 0.000000e+00,7.929177, 2.237850e+01,7.929177, 0.000000e+00,7.929177, 7.929172e+00,7.929177, 0.000000e+00,7.929177, 1.000000e+00,
7.985364, 0.000000e+00,7.985364, 0.000000e+00,7.985364, 2.232231e+01,7.985364, 0.000000e+00,7.985364, 7.985358e+00,7.985364, 0.000000e+00,7.985364, 1.000000e+00,
8.041550, 0.000000e+00,8.041550, 0.000000e+00,8.041550, 2.226613e+01,8.041550, 0.000000e+00,8.041550, 8.041545e+00,8.041550, 0.000000e+00,8.041550, 1.000000e+00,
8.097737, 0.000000e+00,8.097737, 0.000000e+00,8.097737, 2.220994e+01,8.097737, 0.000000e+00,8.097737, 8.097731e+00,8.097737, 0.000000e+00,8.097737, 1.000000e+00,
8.153923, 0.000000e+00,8.153923, 0.000000e+00,8.153923, 2.215376e+01,8.153923, 0.000000e+00,8.153923, 8.153918e+00,8.153923, 0.000000e+00,8.153923, 1.000000e+00,
8.210110, 0.000000e+00,8.210110, 0.000000e+00,8.210110, 2.209757e+01,8.210110, 0.000000e+00,8.210110, 8.210104e+00,8.210110, 0.000000e+00,8.210110, 1.000000e+00,
8.266296, 0.000000e+00,8.266296, 0.000000e+00,8.266296, 2.204138e+01,8.266296, 0.000000e+00,8.266296, 8.266291e+00,8.266296, 0.000000e+00,8.266296, 1.000000e+00,
8.322483, 0.000000e+00,8.322483, 0.000000e+00,8.322483, 2.198520e+01,8.322483, 0.000000e+00,8.322483, 8.322477e+00,8.322483, 0.000000e+00,8.322483, 1.000000e+00,
8.378669, 0.000000e+00,8.378669, 0.000000e+00,8.378669, 2.192901e+01,8.378669, 0.000000e+00,8.378669, 8.378664e+00,8.378669, 0.000000e+00,8.378669, 1.000000e+00,
8.434856, 0.000000e+00,8.434856, 0.000000e+00,8.434856, 2.187282e+01,8.434856, 0.000000e+00,8.434856, 8.434850e+00,8.434856, 0.000000e+00,8.434856, 1.000000e+00,
8.491043, 0.000000e+00,8.491043, 0.000000e+00,8.491043, 2.181664e+01,8.491043, 0.000000e+00,8.491043, 8.491037e+00,8.491043, 0.000000e+00,8.491043, 1.000000e+00,
8.547229, 0.000000e+00,8.547229, 0.000000e+00,8.547229, 2.176045e+01,8.547229, 0.000000e+00,8.547229, 8.547223e+00,8.547229, 0.000000e+00,8.547229, 1.000000e+00,
8.603416, 0.000000e+00,8.603416, 0.000000e+00,8.603416, 2.170426e+01,8.603416, 0.000000e+00,8.603416, 8.603410e+00,8.603416, 0.000000e+00,8.603416, 1.000000e+00,
8.659602, 0.000000e+00,8.659602, 0.000000e+00,8.659602, 2.164808e+01,8.659602, 0.000000e+00,8.659602, 8.659596e+00,8.659602, 0.000000e+00,8.659602, 1.000000e+00,
8.715789, 0.000000e+00,8.715789, 0.000000e+00,8.715789, 2.159189e+01,8.715789, 0.000000e+00,8.715789, 8.715783e+00,8.715789, 0.000000e+00,8.715789, 1.000000e+00,
8.771975, 0.000000e+00,8.771975, 0.000000e+00,8.771975, 2.153570e+01,8.771975, 0.000000e+00,8.771975, 8.771970e+00,8.771975, 0.000000e+00,8.771975, 1.000000e+00,
8.828162, 0.000000e+00,8.828162, 0.000000e+00,8.828162, 2.147952e+01,8.828162, 0.000000e+00,8.828162, 8.828156e+00,8.828162, 0.000000e+00,8.828162, 1.000000e+00,
8.884348, 0.000000e+00,8.884348, 0.000000e+00,8.884348, 2.142333e+01,8.884348, 0.000000e+00,8.884348, 8.884343e+00,8.884348, 0.000000e+00,8.884348, 1.000000e+00,
8.940535, 0.000000e+00,8.940535, 0.000000e+00,8.940535, 2.136714e+01,8.940535, 0.000000e+00,8.940535, 8.940529e+00,8.940535, 0.000000e+00,8.940535, 1.000000e+00,
8.996722, 0.000000e+00,8.996722, 0.000000e+00,8.996722, 2.131096e+01,8.996722, 0.000000e+00,8.996722, 8.996716e+00,8.996722, 0.000000e+00,8.996722, 1.000000e+00,
9.052908, 0.000000e+00,9.052908, 0.000000e+00,9.052908, 2.125477e+01,9.052908, 0.000000e+00,9.052908, 9.052902e+00,9.052908, 0.000000e+00,9.052908, 1.000000e+00,
9.109095, 0.000000e+00,9.109095, 0.000000e+00,9.109095, 2.119858e+01,9.109095, 0.000000e+00,9.109095, 9.109089e+00,9.109095, 0.000000e+00,9.109095, 1.000000e+00,
9.165281, 0.000000e+00,9.165281, 0.000000e+00,9.165281, 2.114240e+01,9.165281, 0.000000e+00,9.165281, 9.165275e+00,9.165281, 0.000000e+00,9.165281, 1.000000e+00,
9.221468, 0.000000e+00,9.221468, 0.000000e+00,9.221468, 2.108621e+01,9.221468, 0.000000e+00,9.221468, 9.221462e+00,9.221468, 0.000000e+00,9.221468, 1.000000e+00,
9.277654, 0.000000e+00,9.277654, 0.000000e+00,9.277654, 2.103002e+01,9.277654, 0.000000e+00,9.277654, 9.277648e+00,9.277654, 0.000000e+00,9.277654, 1.000000e+00,
9.333841, 0.000000e+00,9.333841, 0.000000e+00,9.333841, 2.097384e+01,9.333841, 0.000000e+00,9.333841, 9.333835e+00,9.333841, 0.000000e+00,9.333841, 1.000000e+00,
9.390027, 0.000000e+00,9.390027, 0.000000e+00,9.390027, 2.091765e+01,9.390027, 0.000000e+00,9.390027, 9.390021e+00,9.390027, 0.000000e+00,9.390027, 1.000000e+00,
9.446214, 0.000000e+00,9.446214, 0.000000e+00,9.446214, 2.086147e+01,9.446214, 0.000000e+00,9.446214, 9.446208e+00,9.446214, 0.000000e+00,9.446214, 1.000000e+00,
9.502401, 0.000000e+00,9.502401, 0.000000e+00,9.502401, 2.080528e+01,9.502401, 0.000000e+00,9.502401, 9.502394e+00,9.502401, 0.000000e+00,9.502401, 1.000000e+00,
9.558587, 0.000000e+00,9.558587, 0.000000e+00,9.558587, 2.074909e+01,9.558587, 0.000000e+00,9.558587, 9.558581e+00,9.558587, 0.000000e+00,9.558587, 1.000000e+00,
9.614774, 0.000000e+00,9.614774, 0.000000e+00,9.614774, 2.069291e+01,9.614774, 0.000000e+00,9.614774, 9.614767e+00,9.614774, 0.000000e+00,9.614774, 1.000000e+00,
9.670960, 0.000000e+00,9.670960, 0.000000e+00,9.670960, 2.063672e+01,9.670960, 0.000000e+00,9.670960, 9.670954e+00,9.670960, 0.000000e+00,9.670960, 1.000000e+00,
9.727147, 0.000000e+00,9.727147, 0.000000e+00,9.727147, 2.058053e+01,9.727147, 0.000000e+00,9.727147, 9.727140e+00,9.727147, 0.000000e+00,9.727147, 1.000000e+00,
9.783333, 0.000000e+00,9.783333, 0.000000e+00,9.783333, 2.052435e+01,9.783333, 0.000000e+00,9.783333, 9.783327e+00,9.783333, 0.000000e+00,9.783333, 1.000000e+00,
9.839520, 0.000000e+00,9.839520, 0.000000e+00,9.839520, 2.046816e+01,9.839520, 0.000000e+00,9.839520, 9.839513e+00,9.839520, 0.000000e+00,9.839520, 1.000000e+00,
9.895706, 0.000000e+00,9.895706, 0.000000e+00,9.895706, 2.041197e+01,9.895706, 0.000000e+00,9.895706, 9.895700e+00,9.895706, 0.000000e+00,9.895706, 1.000000e+00,
9.951893, 0.000000e+00,9.951893, 0.000000e+00,9.951893, 2.035579e+01,9.951893, 0.000000e+00,9.951893, 9.951886e+00,9.951893, 0.000000e+00,9.951893, 1.000000e+00,
10.008080, 0.000000e+00,10.008080, 0.000000e+00,10.008080, 2.029960e+01,10.008080, 0.000000e+00,10.008080, 1.000807e+01,10.008080, 0.000000e+00,10.008080, 1.000000e+00,
10.064266, 0.000000e+00,10.064266, 0.000000e+00,10.064266, 2.024341e+01,10.064266, 0.000000e+00,10.064266, 1.006426e+01,10.064266, 0.000000e+00,10.064266, 1.000000e+00,
